booking_id,user_id,partner_id,booking_date,travel_date,amount_usd,destination_country,booking_status,days_to_travel,name,email,country_x,signup_date,loyalty_status,age,preferred_travel_type,partner_name,partner_type,country_y,rating
635,138,6,2024-12-12,2025-11-24,908.06,Luxembourg,Pending,347,Heather Welch,hensleyjacqueline@yahoo.com,Ukraine,2022-12-25,Silver,57,Adventure,"Gardner, Davis and Weaver",Airline,Peru,
636,89,13,2025-04-08,2026-01-11,1929.3,Rwanda,Cancelled,278,Mary Smith,hernandezcarolyn@miller-chavez.com,Rwanda,2023-03-28,Bronze,27,Relaxation,Barker LLC,Hotel,Mali,2.0
636,89,13,2025-04-08,2026-01-11,1929.3,Rwanda,Cancelled,278,Mary Smith,hernandezcarolyn@miller-chavez.com,Rwanda,2023-03-28,Bronze,27,Relaxation,Barker LLC,Hotel,Mali,2.0
637,27,30,2024-10-07,2025-11-06,1815.39,Portugal,Cancelled,395,Kathleen Brown,robin58@hotmail.com,Tunisia,2024-08-13,Platinum,55,Relaxation,Williams and Sons,Airline,Liechtenstein,2.0
638,112,12,2025-03-29,2025-08-22,869.66,Tajikistan,Confirmed,146,Amanda Green,efox@simpson.net,Tunisia,2024-03-13,Bronze,37,Business,Hernandez Group,Airline,Monaco,1.0
639,39,1,2024-01-27,2026-02-12,1214.58,Mexico,Confirmed,747,Ashley Lynn,alexanderdennis@gmail.com,Falkland Islands (Malvinas),2024-01-28,Gold,52,Business,Dunn Ltd,Airline,Guernsey,
640,3,9,2025-05-03,2025-12-09,1094.97,Cuba,Pending,220,Deborah Hughes,fdavis@gmail.com,Macao,2024-02-09,Silver,59,Romantic,Peck and Sons,Airline,Namibia,
641,29,29,2024-09-29,2025-10-21,1835.06,Ethiopia,Pending,387,Mr. Luis Carter MD,victoria58@ball.com,Dominican Republic,2024-04-17,Gold,22,Romantic,Collins-Robles,Hotel,Micronesia,
642,100,28,2023-08-14,2025-12-15,1444.82,United Kingdom,Cancelled,854,Lisa Hunt,laurieharris@hotmail.com,Portugal,2025-03-29,Gold,18,Business,"Lara, Peterson and Brown",Airline,Faroe Islands,1.0
643,112,22,2024-05-26,2025-11-24,348.19,Belarus,Cancelled,547,Amanda Green,efox@simpson.net,Tunisia,2024-03-13,Bronze,37,Business,Miranda-Walker,Hotel,Papua New Guinea,5.0
643,112,22,2024-05-26,2025-11-24,348.19,Belarus,Cancelled,547,Amanda Green,efox@simpson.net,Tunisia,2024-03-13,Bronze,37,Business,Miranda-Walker,Hotel,Papua New Guinea,4.0
643,112,22,2024-05-26,2025-11-24,348.19,Belarus,Cancelled,547,Amanda Green,efox@simpson.net,Tunisia,2024-03-13,Bronze,37,Business,Miranda-Walker,Hotel,Papua New Guinea,3.0
644,122,3,2024-12-11,2025-12-04,430.36,Israel,Pending,358,Andrew Thompson,bryantanna@beasley.biz,Montenegro,2022-11-12,Gold,54,Romantic,Mcdonald-Walker,Hotel,Cyprus,
645,113,7,2024-01-25,2025-08-02,996.94,British Virgin Islands,Cancelled,555,Nicole Richardson,david97@hotmail.com,Grenada,2025-02-24,Silver,41,Cultural,Williams-Sexton,Hotel,United States of America,
646,144,8,2025-02-23,2025-05-21,386.49,Belarus,Confirmed,87,Michelle Figueroa,oconner@yahoo.com,Sierra Leone,2024-03-12,Platinum,37,Relaxation,"Castro, Howard and Jackson",Airline,Saint Martin,
647,124,6,2023-09-05,2025-11-16,937.33,Ghana,Confirmed,803,Kristin Wood,yvaldez@craig.com,Vanuatu,2023-08-19,Bronze,56,Adventure,"Gardner, Davis and Weaver",Airline,Peru,
648,28,6,2023-10-09,2026-04-19,1187.76,Tanzania,Confirmed,923,Dale Rich,robert71@yahoo.com,Azerbaijan,2024-02-21,Silver,51,Adventure,"Gardner, Davis and Weaver",Airline,Peru,2.0
649,172,20,2024-08-20,2026-03-01,1010.96,Peru,Confirmed,558,Tommy Allen,victoriaellison@elliott.org,Swaziland,2023-06-17,Bronze,60,Romantic,Jones-Yates,Hotel,Eritrea,4.0
649,172,20,2024-08-20,2026-03-01,1010.96,Peru,Confirmed,558,Tommy Allen,victoriaellison@elliott.org,Swaziland,2023-06-17,Bronze,60,Romantic,Jones-Yates,Hotel,Eritrea,3.0
650,99,2,2024-03-26,2025-07-18,1603.8,Netherlands,Confirmed,479,Austin Farrell,shepardgeorge@yahoo.com,Ireland,2023-04-13,Silver,66,Romantic,Watts PLC,Hotel,Tuvalu,
651,83,8,2024-08-29,2025-11-09,1533.56,Colombia,Cancelled,437,Anthony White,ehawkins@yahoo.com,Mozambique,2023-08-30,Platinum,44,Business,"Castro, Howard and Jackson",Airline,Saint Martin,
652,45,28,2024-01-13,2026-02-22,1837.67,Barbados,Pending,771,Donald Walker,ryandavis@yahoo.com,Bosnia and Herzegovina,2022-05-14,Bronze,22,Romantic,"Lara, Peterson and Brown",Airline,Faroe Islands,
653,63,7,2024-10-19,2025-11-03,936.32,Guinea,Cancelled,380,Christopher Watkins,jillsanders@hotmail.com,Uzbekistan,2022-07-30,Silver,27,Cultural,Williams-Sexton,Hotel,United States of America,
654,51,5,2024-04-27,2025-12-26,1796.97,Congo,Cancelled,608,Miguel Davis,richardjay@yahoo.com,Christmas Island,2023-02-23,Bronze,25,Relaxation,Ruiz-Dunn,Hotel,Western Sahara,
655,173,7,2024-03-01,2025-06-22,504.56,Spain,Cancelled,478,Donald Burns,scott13@williams.com,Madagascar,2023-12-12,Bronze,44,Adventure,Williams-Sexton,Hotel,United States of America,
657,116,14,2024-06-03,2025-08-15,750.4,Mongolia,Confirmed,438,Amy Barber,qmendoza@juarez-jackson.com,Brazil,2022-12-27,Gold,32,Relaxation,Howard Ltd,Airline,Tanzania,1.0
658,59,19,2024-12-09,2026-04-21,1672.16,Kenya,Pending,498,William Miller,sarah29@lopez-holmes.info,Philippines,2024-04-15,Bronze,24,Relaxation,Phillips LLC,Hotel,Iceland,
659,181,6,2024-05-16,2025-12-05,1959.28,Macao,Pending,568,David Hodges,corey68@gmail.com,China,2023-05-31,Bronze,40,Cultural,"Gardner, Davis and Weaver",Airline,Peru,
660,130,20,2024-03-13,2025-05-28,1721.68,New Zealand,Confirmed,441,Robert Johnson,ericamurray@gmail.com,Guinea,2023-11-28,Silver,56,Adventure,Jones-Yates,Hotel,Eritrea,
661,155,6,2023-05-23,2026-04-15,707.94,Saint Barthelemy,Confirmed,1058,Jessica Brown,maria23@brown.org,Turkey,2024-07-02,Bronze,45,Business,"Gardner, Davis and Weaver",Airline,Peru,
662,16,9,2023-09-18,2025-07-21,1297.8,India,Pending,672,Kayla Todd,jamesnicholas@evans-hall.info,Kenya,2025-02-25,Platinum,42,Relaxation,Peck and Sons,Airline,Namibia,5.0
663,77,15,2024-03-03,2025-11-06,646.43,Martinique,Confirmed,613,Ellen Riley,nicholas34@levine.com,Dominican Republic,2023-06-03,Platinum,29,Adventure,"Martinez, Adams and Heath",Hotel,Fiji,
664,105,26,2024-08-12,2025-05-15,1994.36,Russian Federation,Cancelled,276,Christopher Braun,ashley18@stokes-gomez.com,Heard Island and McDonald Islands,2023-05-19,Silver,33,Cultural,"Jackson, Gallagher and Harrison",Airline,United States Virgin Islands,3.0
664,105,26,2024-08-12,2025-05-15,1994.36,Russian Federation,Cancelled,276,Christopher Braun,ashley18@stokes-gomez.com,Heard Island and McDonald Islands,2023-05-19,Silver,33,Cultural,"Jackson, Gallagher and Harrison",Airline,United States Virgin Islands,2.0
665,13,9,2024-11-09,2025-11-18,1732.99,Isle of Man,Confirmed,374,Kendra Johnson,cruzvictoria@salazar-stanton.net,Kenya,2022-07-04,Bronze,64,Cultural,Peck and Sons,Airline,Namibia,2.0
666,39,6,2023-07-07,2026-01-19,1690.56,Kuwait,Confirmed,927,Ashley Lynn,alexanderdennis@gmail.com,Falkland Islands (Malvinas),2024-01-28,Gold,52,Business,"Gardner, Davis and Weaver",Airline,Peru,4.0
667,4,14,2025-04-18,2026-03-21,857.43,Israel,Confirmed,337,Matthew Dixon,russellmelinda@miller-brown.info,Australia,2022-07-20,Bronze,51,Business,Howard Ltd,Airline,Tanzania,
668,184,28,2025-01-19,2026-04-27,906.79,Swaziland,Confirmed,463,April Romero,xfaulkner@gmail.com,Barbados,2025-03-01,Platinum,70,Adventure,"Lara, Peterson and Brown",Airline,Faroe Islands,
669,178,19,2024-11-20,2025-11-07,444.9,Micronesia,Cancelled,352,Kellie Mcmahon,jacqueline51@gmail.com,Suriname,2024-02-05,Silver,47,Relaxation,Phillips LLC,Hotel,Iceland,4.0
670,152,4,2024-11-27,2025-09-22,1331.56,San Marino,Confirmed,299,Kyle Warren,bstephens@nichols.com,Ghana,2022-08-06,Gold,23,Cultural,Nash-Spencer,Hotel,Costa Rica,
671,39,8,2024-06-03,2025-10-14,708.65,Sweden,Pending,498,Ashley Lynn,alexanderdennis@gmail.com,Falkland Islands (Malvinas),2024-01-28,Gold,52,Business,"Castro, Howard and Jackson",Airline,Saint Martin,
672,191,27,2023-11-11,2026-01-21,434.39,Burundi,Cancelled,802,Cody Bowman,deleonmichelle@yahoo.com,Kyrgyz Republic,2023-04-14,Silver,51,Relaxation,"Hunt, Peterson and Chavez",Airline,Turkmenistan,1.0
673,86,29,2023-09-21,2025-07-20,743.44,Nigeria,Pending,668,Robert Rice,kmckinney@hotmail.com,New Zealand,2022-10-11,Platinum,34,Adventure,Collins-Robles,Hotel,Micronesia,
674,51,30,2024-12-11,2026-01-26,1381.59,Bolivia,Confirmed,411,Miguel Davis,richardjay@yahoo.com,Christmas Island,2023-02-23,Bronze,25,Relaxation,Williams and Sons,Airline,Liechtenstein,
675,185,18,2024-12-12,2025-08-20,1727.89,Tonga,Cancelled,251,Michael Keith,ucarrillo@gmail.com,Myanmar,2022-12-31,Silver,51,Business,Cooke Inc,Hotel,Colombia,3.0
676,4,30,2023-06-08,2026-01-09,1339.95,San Marino,Confirmed,946,Matthew Dixon,russellmelinda@miller-brown.info,Australia,2022-07-20,Bronze,51,Business,Williams and Sons,Airline,Liechtenstein,
677,100,30,2025-02-13,2026-01-06,1419.15,Congo,Confirmed,327,Lisa Hunt,laurieharris@hotmail.com,Portugal,2025-03-29,Gold,18,Business,Williams and Sons,Airline,Liechtenstein,
678,173,23,2025-05-09,2025-09-06,1232.08,Latvia,Pending,120,Donald Burns,scott13@williams.com,Madagascar,2023-12-12,Bronze,44,Adventure,Figueroa PLC,Hotel,Greenland,
679,89,11,2025-04-15,2026-04-26,1393.41,Palestinian Territory,Cancelled,376,Mary Smith,hernandezcarolyn@miller-chavez.com,Rwanda,2023-03-28,Bronze,27,Relaxation,"Hawkins, Ward and Wagner",Hotel,Iceland,
680,180,4,2024-12-14,2026-04-16,1735.51,Iran,Confirmed,488,Sarah Collins,joyce36@edwards.com,Montserrat,2023-09-04,Silver,55,Cultural,Nash-Spencer,Hotel,Costa Rica,
681,185,26,2025-04-12,2025-06-17,1963.55,Guinea-Bissau,Confirmed,66,Michael Keith,ucarrillo@gmail.com,Myanmar,2022-12-31,Silver,51,Business,"Jackson, Gallagher and Harrison",Airline,United States Virgin Islands,5.0
682,119,24,2023-08-13,2025-07-26,893.16,El Salvador,Cancelled,713,Kara Torres,jenkinssandra@west.com,Kuwait,2024-06-18,Silver,48,Romantic,Gonzalez and Sons,Hotel,Singapore,
683,45,23,2023-11-18,2025-09-12,1747.83,Gibraltar,Confirmed,664,Donald Walker,ryandavis@yahoo.com,Bosnia and Herzegovina,2022-05-14,Bronze,22,Romantic,Figueroa PLC,Hotel,Greenland,1.0
684,197,8,2023-11-10,2025-09-13,1194.83,Germany,Pending,673,Alicia Anderson,zmorris@long.com,France,2024-07-27,Gold,40,Business,"Castro, Howard and Jackson",Airline,Saint Martin,
685,166,14,2024-02-02,2025-08-29,1227.46,Poland,Cancelled,574,Michael Estrada,reidterri@hotmail.com,Namibia,2024-06-12,Platinum,41,Relaxation,Howard Ltd,Airline,Tanzania,
686,67,24,2023-09-07,2025-11-29,1256.27,Bolivia,Confirmed,814,Robert Scott,riveracourtney@gmail.com,Cambodia,2025-02-05,Platinum,52,Relaxation,Gonzalez and Sons,Hotel,Singapore,
687,147,28,2023-05-20,2026-01-11,1370.7,Falkland Islands (Malvinas),Cancelled,967,Erica Navarro,jwood@hotmail.com,Macao,2025-01-13,Silver,39,Romantic,"Lara, Peterson and Brown",Airline,Faroe Islands,
688,178,25,2025-04-20,2025-12-29,1483.19,Eritrea,Confirmed,253,Kellie Mcmahon,jacqueline51@gmail.com,Suriname,2024-02-05,Silver,47,Relaxation,"Harris, Mosley and Mcbride",Airline,Saint Martin,
689,123,27,2024-06-15,2025-08-27,1652.22,Heard Island and McDonald Islands,Confirmed,438,Dylan Kim,ericwilliams@wilson.net,Falkland Islands (Malvinas),2024-07-29,Silver,27,Relaxation,"Hunt, Peterson and Chavez",Airline,Turkmenistan,
690,136,10,2024-08-24,2025-12-12,481.97,Qatar,Confirmed,475,Donald Benton,sblair@hotmail.com,Algeria,2023-02-07,Gold,54,Adventure,"Porter, Hampton and Sanchez",Airline,Iran,
691,44,29,2023-07-18,2025-11-14,1343.05,Faroe Islands,Cancelled,850,Christina Berry,mnelson@johnson.com,Algeria,2023-07-09,Gold,40,Cultural,Collins-Robles,Hotel,Micronesia,1.0
692,146,20,2024-10-19,2025-08-27,979.91,Maldives,Pending,312,Ann Smith,michael69@torres.biz,Germany,2022-05-27,Silver,21,Business,Jones-Yates,Hotel,Eritrea,2.0
693,71,7,2023-06-09,2025-07-24,1830.8,Palau,Cancelled,776,Mr. John Blankenship,lpalmer@gmail.com,Poland,2022-07-13,Platinum,54,Adventure,Williams-Sexton,Hotel,United States of America,
694,170,24,2024-05-19,2025-08-17,80.59,Montserrat,Cancelled,455,Heather Hayes,xbarker@shepherd.com,Belize,2023-01-26,Gold,22,Romantic,Gonzalez and Sons,Hotel,Singapore,2.0
695,171,6,2024-08-01,2025-08-17,1858.51,Australia,Confirmed,381,Eric Harris,timothyhayes@hotmail.com,Puerto Rico,2022-10-08,Silver,36,Adventure,"Gardner, Davis and Weaver",Airline,Peru,4.0
696,68,19,2024-01-24,2025-06-28,851.19,Bermuda,Pending,521,Erin Brooks,qramos@yahoo.com,Namibia,2023-04-03,Gold,35,Relaxation,Phillips LLC,Hotel,Iceland,
697,190,3,2024-12-29,2025-09-16,1345.11,India,Pending,261,Katherine Davis,dustin72@hotmail.com,New Caledonia,2023-11-23,Platinum,61,Relaxation,Mcdonald-Walker,Hotel,Cyprus,3.0
698,184,18,2024-03-23,2026-02-25,193.0,Tanzania,Cancelled,704,April Romero,xfaulkner@gmail.com,Barbados,2025-03-01,Platinum,70,Adventure,Cooke Inc,Hotel,Colombia,
699,14,21,2024-02-17,2025-07-19,1576.25,Serbia,Pending,518,David Martinez,ssweeney@hotmail.com,Saint Pierre and Miquelon,2024-03-29,Gold,24,Relaxation,"Monroe, Solis and Howell",Airline,Cyprus,
700,146,17,2024-07-18,2025-09-05,1458.84,Syrian Arab Republic,Pending,414,Ann Smith,michael69@torres.biz,Germany,2022-05-27,Silver,21,Business,Hernandez-House,Hotel,Suriname,3.0
700,146,17,2024-07-18,2025-09-05,1458.84,Syrian Arab Republic,Pending,414,Ann Smith,michael69@torres.biz,Germany,2022-05-27,Silver,21,Business,Hernandez-House,Hotel,Suriname,3.0
701,91,20,2025-02-14,2026-02-15,1314.28,Guam,Cancelled,366,Holly Mcknight,vargasanthony@gmail.com,New Caledonia,2022-12-16,Bronze,19,Relaxation,Jones-Yates,Hotel,Eritrea,
702,49,7,2025-04-22,2025-10-03,984.49,Samoa,Confirmed,164,Alexander Taylor,rachaelpeterson@davies.info,United Arab Emirates,2023-02-20,Silver,37,Romantic,Williams-Sexton,Hotel,United States of America,
703,143,30,2024-10-18,2025-11-02,476.33,Jersey,Pending,380,Meghan Cooper,tinahall@hotmail.com,Turks and Caicos Islands,2024-07-22,Gold,19,Romantic,Williams and Sons,Airline,Liechtenstein,3.0
703,143,30,2024-10-18,2025-11-02,476.33,Jersey,Pending,380,Meghan Cooper,tinahall@hotmail.com,Turks and Caicos Islands,2024-07-22,Gold,19,Romantic,Williams and Sons,Airline,Liechtenstein,4.0
705,166,24,2023-12-11,2025-05-24,405.78,Guernsey,Pending,530,Michael Estrada,reidterri@hotmail.com,Namibia,2024-06-12,Platinum,41,Relaxation,Gonzalez and Sons,Hotel,Singapore,
706,65,15,2024-05-15,2026-03-24,518.28,Uruguay,Cancelled,678,Sharon Ward,laurawu@yahoo.com,Sri Lanka,2023-09-04,Silver,69,Business,"Martinez, Adams and Heath",Hotel,Fiji,4.0
706,65,15,2024-05-15,2026-03-24,518.28,Uruguay,Cancelled,678,Sharon Ward,laurawu@yahoo.com,Sri Lanka,2023-09-04,Silver,69,Business,"Martinez, Adams and Heath",Hotel,Fiji,5.0
707,181,8,2024-05-28,2025-12-10,858.57,Mauritania,Cancelled,561,David Hodges,corey68@gmail.com,China,2023-05-31,Bronze,40,Cultural,"Castro, Howard and Jackson",Airline,Saint Martin,
708,16,4,2023-12-23,2025-09-20,66.46,Cote d'Ivoire,Cancelled,637,Kayla Todd,jamesnicholas@evans-hall.info,Kenya,2025-02-25,Platinum,42,Relaxation,Nash-Spencer,Hotel,Costa Rica,
709,77,21,2024-07-17,2025-06-04,979.43,Turkmenistan,Pending,322,Ellen Riley,nicholas34@levine.com,Dominican Republic,2023-06-03,Platinum,29,Adventure,"Monroe, Solis and Howell",Airline,Cyprus,
710,91,3,2024-12-10,2025-12-02,1466.7,Turkmenistan,Confirmed,357,Holly Mcknight,vargasanthony@gmail.com,New Caledonia,2022-12-16,Bronze,19,Relaxation,Mcdonald-Walker,Hotel,Cyprus,2.0
711,138,12,2023-08-19,2025-06-12,1248.94,Chad,Pending,663,Heather Welch,hensleyjacqueline@yahoo.com,Ukraine,2022-12-25,Silver,57,Adventure,Hernandez Group,Airline,Monaco,4.0
712,166,9,2023-06-20,2025-05-23,411.06,Uruguay,Cancelled,703,Michael Estrada,reidterri@hotmail.com,Namibia,2024-06-12,Platinum,41,Relaxation,Peck and Sons,Airline,Namibia,
713,183,4,2023-09-08,2025-08-29,1371.28,Jordan,Confirmed,721,Cody Singleton,lisawilliams@copeland.org,Saint Helena,2024-11-18,Platinum,49,Relaxation,Nash-Spencer,Hotel,Costa Rica,4.0
714,84,2,2024-09-28,2025-11-01,1008.5,Netherlands,Confirmed,399,Dr. Curtis Miller Jr.,iluna@yahoo.com,Senegal,2022-10-13,Silver,61,Romantic,Watts PLC,Hotel,Tuvalu,
715,76,15,2024-06-11,2025-08-17,1117.08,Bolivia,Pending,432,Jamie Woodward,kelly94@smith.info,Nepal,2025-01-05,Silver,59,Relaxation,"Martinez, Adams and Heath",Hotel,Fiji,
716,28,23,2024-12-11,2025-10-06,795.04,Sierra Leone,Cancelled,299,Dale Rich,robert71@yahoo.com,Azerbaijan,2024-02-21,Silver,51,Adventure,Figueroa PLC,Hotel,Greenland,
717,79,3,2024-07-04,2025-11-27,1788.77,Antigua and Barbuda,Pending,511,Jimmy Herrera,qfigueroa@hotmail.com,Netherlands,2022-11-08,Platinum,70,Romantic,Mcdonald-Walker,Hotel,Cyprus,5.0
718,192,16,2024-04-24,2026-03-07,1566.36,Solomon Islands,Cancelled,682,Eric Smith,garzaerin@yahoo.com,American Samoa,2024-01-22,Silver,70,Relaxation,Gonzalez and Sons,Airline,Pakistan,
719,137,25,2025-01-21,2025-09-25,1186.69,Iceland,Cancelled,247,Dawn Golden,denise77@ingram.info,Nauru,2023-03-02,Gold,19,Adventure,"Harris, Mosley and Mcbride",Airline,Saint Martin,4.0
720,68,7,2024-04-19,2025-05-30,602.72,French Polynesia,Cancelled,406,Erin Brooks,qramos@yahoo.com,Namibia,2023-04-03,Gold,35,Relaxation,Williams-Sexton,Hotel,United States of America,
721,127,27,2025-03-14,2025-08-16,1654.79,Argentina,Confirmed,155,Raymond Armstrong,omoore@hotmail.com,Pitcairn Islands,2023-12-16,Silver,60,Adventure,"Hunt, Peterson and Chavez",Airline,Turkmenistan,
722,50,20,2024-05-21,2026-04-06,1816.39,Netherlands,Pending,685,Larry Holmes DDS,pricevincent@graham-martin.com,Cape Verde,2023-07-27,Silver,42,Relaxation,Jones-Yates,Hotel,Eritrea,
723,29,10,2024-10-28,2025-11-30,1710.59,Congo,Cancelled,398,Mr. Luis Carter MD,victoria58@ball.com,Dominican Republic,2024-04-17,Gold,22,Romantic,"Porter, Hampton and Sanchez",Airline,Iran,1.0
724,62,26,2024-03-30,2026-04-25,673.8,Senegal,Pending,756,Cindy Adkins,mhenson@johnson.com,Russian Federation,2024-06-07,Platinum,32,Adventure,"Jackson, Gallagher and Harrison",Airline,United States Virgin Islands,
725,79,5,2023-07-05,2025-07-03,1794.29,Lao People's Democratic Republic,Pending,729,Jimmy Herrera,qfigueroa@hotmail.com,Netherlands,2022-11-08,Platinum,70,Romantic,Ruiz-Dunn,Hotel,Western Sahara,
726,121,26,2023-11-15,2025-09-08,539.64,Nauru,Confirmed,663,Heidi Dixon,stewartangela@fowler.com,Timor-Leste,2022-12-07,Gold,28,Relaxation,"Jackson, Gallagher and Harrison",Airline,United States Virgin Islands,2.0
727,21,29,2023-11-16,2026-03-08,1231.98,Cyprus,Cancelled,843,Samantha Adkins,martinezcharles@rubio.com,Malta,2023-07-17,Silver,44,Cultural,Collins-Robles,Hotel,Micronesia,2.0
728,117,17,2023-12-29,2025-07-02,1251.51,Indonesia,Cancelled,551,Cynthia Stout,wilsonrachel@gmail.com,Maldives,2025-05-05,Bronze,53,Romantic,Hernandez-House,Hotel,Suriname,2.0
728,117,17,2023-12-29,2025-07-02,1251.51,Indonesia,Cancelled,551,Cynthia Stout,wilsonrachel@gmail.com,Maldives,2025-05-05,Bronze,53,Romantic,Hernandez-House,Hotel,Suriname,1.0
729,128,7,2025-01-29,2025-10-19,1811.7,Paraguay,Confirmed,263,Michelle Fuller,brandyprice@cooper-bradford.com,Cambodia,2023-07-11,Silver,51,Adventure,Williams-Sexton,Hotel,United States of America,
730,114,22,2024-12-08,2025-09-17,1024.92,Serbia,Cancelled,283,Benjamin Smith,davidgonzalez@yahoo.com,Iraq,2024-05-13,Bronze,67,Business,Miranda-Walker,Hotel,Papua New Guinea,3.0
731,178,14,2025-03-16,2025-09-15,762.35,France,Pending,183,Kellie Mcmahon,jacqueline51@gmail.com,Suriname,2024-02-05,Silver,47,Relaxation,Howard Ltd,Airline,Tanzania,
732,150,29,2024-12-15,2026-03-22,1131.83,Martinique,Confirmed,462,Jared Morgan,francoalyssa@martinez.com,United States of America,2022-07-04,Bronze,38,Adventure,Collins-Robles,Hotel,Micronesia,2.0
733,156,10,2024-01-08,2026-05-09,1506.93,Algeria,Cancelled,852,Matthew Morgan,waynewarner@norton.com,Angola,2023-02-27,Platinum,40,Adventure,"Porter, Hampton and Sanchez",Airline,Iran,4.0
734,33,9,2024-03-14,2025-12-27,263.3,Saint Kitts and Nevis,Pending,653,Amanda Novak,wesley20@lucas.com,South Georgia and the South Sandwich Islands,2024-11-15,Bronze,44,Cultural,Peck and Sons,Airline,Namibia,1.0
735,41,12,2024-01-21,2026-04-08,986.99,Samoa,Confirmed,808,Daniel Robinson,tdavis@yahoo.com,Andorra,2025-01-31,Silver,30,Romantic,Hernandez Group,Airline,Monaco,
736,180,10,2024-05-13,2025-09-05,1331.73,Armenia,Pending,480,Sarah Collins,joyce36@edwards.com,Montserrat,2023-09-04,Silver,55,Cultural,"Porter, Hampton and Sanchez",Airline,Iran,
737,30,26,2025-02-04,2025-05-16,181.64,Syrian Arab Republic,Confirmed,101,Heather Smith,anthonyclark@chambers.org,Saint Helena,2024-06-03,Bronze,68,Cultural,"Jackson, Gallagher and Harrison",Airline,United States Virgin Islands,
738,6,8,2023-09-14,2026-02-13,718.13,Romania,Confirmed,883,Carol Shaw,jonathan72@powell.com,Hungary,2024-02-20,Platinum,19,Romantic,"Castro, Howard and Jackson",Airline,Saint Martin,
739,8,28,2023-06-08,2025-09-10,567.12,Guatemala,Confirmed,825,Victoria Stevens,pstewart@quinn.com,Japan,2022-06-01,Bronze,33,Romantic,"Lara, Peterson and Brown",Airline,Faroe Islands,
740,59,7,2025-01-11,2026-02-12,598.39,United Kingdom,Confirmed,397,William Miller,sarah29@lopez-holmes.info,Philippines,2024-04-15,Bronze,24,Relaxation,Williams-Sexton,Hotel,United States of America,
741,11,11,2024-04-01,2026-01-18,1713.38,Guyana,Pending,657,Garrett Hodges,tiffanybruce@stone.com,Tunisia,2024-03-30,Silver,28,Adventure,"Hawkins, Ward and Wagner",Hotel,Iceland,1.0
742,125,2,2023-07-19,2025-11-21,1493.36,Germany,Pending,856,Charles Robinson,manuelking@stephens-baker.net,Madagascar,2022-12-16,Gold,33,Cultural,Watts PLC,Hotel,Tuvalu,
743,84,25,2024-08-09,2025-05-21,96.88,United States Minor Outlying Islands,Cancelled,285,Dr. Curtis Miller Jr.,iluna@yahoo.com,Senegal,2022-10-13,Silver,61,Romantic,"Harris, Mosley and Mcbride",Airline,Saint Martin,
744,16,6,2024-08-22,2025-10-23,899.27,Liechtenstein,Pending,427,Kayla Todd,jamesnicholas@evans-hall.info,Kenya,2025-02-25,Platinum,42,Relaxation,"Gardner, Davis and Weaver",Airline,Peru,
745,119,3,2024-01-16,2025-10-12,1012.57,Isle of Man,Cancelled,635,Kara Torres,jenkinssandra@west.com,Kuwait,2024-06-18,Silver,48,Romantic,Mcdonald-Walker,Hotel,Cyprus,
746,159,7,2024-02-17,2025-12-31,372.41,Tajikistan,Cancelled,683,Evelyn Carroll DDS,steven50@hotmail.com,Dominica,2023-03-14,Platinum,35,Adventure,Williams-Sexton,Hotel,United States of America,4.0
